Date,STI_Y,SGDUSD,BARCLAY,CRUDEPETROLEUM,DOW,EAFE,SGDEURO,SGDHKD,SGDIDR,SGDJPY,SGDMYR,GOLD_PRICE,NASDAQ,SP500,WILSHIRE5000
8/7/2017,0.752357817,0.367946927,0.511553447,0.461752942,0.464914588,0.683176473,0.185858586,0.614255124,0.878331614,0.408321551,0.988130442,0.331892998,0.381405506,0.418625995,0.446491289
8/8/2017,0.750180724,0.377793296,0.504569563,0.457370452,0.462533226,0.669849664,0.163517528,0.606454573,0.87057862,0.402393014,0.987514375,0.329012654,0.379007444,0.414779033,0.441745597
8/10/2017,0.754518098,0.38198324,0.485155858,0.445816709,0.445160402,0.630607914,0.183600713,0.592688896,0.869085923,0.371681855,0.988582224,0.372699534,0.351335293,0.391202724,0.415409719
2/22/2019,0.709681758,0.313547486,0.31574937,0.618525815,0.74663102,0.657561706,0.513606655,0.692719486,0.938129948,0.428777462,0.93416297,0.445511195,0.587477576,0.618848221,0.650605204
8/11/2017,0.717936217,0.389175978,0.471121859,0.450398381,0.446190586,0.626165485,0.172192513,0.592077088,0.867204238,0.33301289,0.98878758,0.379100559,0.358486196,0.393200134,0.417882325
8/14/2017,0.742287712,0.363756983,0.470342235,0.425896392,0.455937061,0.643935321,0.159001783,0.617467115,0.869637822,0.348876,0.993100049,0.373499662,0.373560934,0.408947674,0.434029237
8/15/2017,0.730721383,0.387081006,0.466443859,0.425099559,0.456317106,0.642084123,0.172905526,0.60003059,0.873627358,0.366394294,0.989732216,0.356696971,0.372260074,0.408157741,0.431711007
8/16/2017,0.717288973,0.409357542,0.467223655,0.409760915,0.458180072,0.656152041,0.174450386,0.57984093,0.871211885,0.381087506,0.987432233,0.361817908,0.374440138,0.410405552,0.433977573
8/17/2017,0.70882437,0.383100559,0.446172699,0.415936233,0.438445429,0.62838662,0.177183601,0.604007342,0.868715046,0.370560453,0.990635781,0.377020342,0.352243352,0.385936454,0.409262093
8/18/2017,0.694627036,0.409916201,0.448511569,0.444223043,0.432958467,0.635050503,0.192275698,0.579993882,0.870352454,0.331998255,0.987062592,0.375900046,0.351273975,0.383072125,0.406336076
8/21/2017,0.690424155,0.387430168,0.439935192,0.421513902,0.435063408,0.634309713,0.185026738,0.602018966,0.872026084,0.341120672,0.98841794,0.38406151,0.350661418,0.384883263,0.408199663
2/21/2019,0.716414774,0.30027933,0.332497983,0.61254974,0.73358829,0.64946246,0.52097445,0.708473539,0.940418733,0.437483439,0.93235584,0.436389812,0.575256688,0.60742289,0.63882856
8/22/2017,0.704545837,0.368645251,0.439155655,0.426892388,0.449183143,0.646156456,0.16399287,0.619302539,0.869574478,0.335464367,0.99022507,0.374939932,0.365858703,0.400386672,0.423884307
8/23/2017,0.701402081,0.379539106,0.435257279,0.442231052,0.442862556,0.646526712,0.186809269,0.611196084,0.871365696,0.360321549,0.986939379,0.381020983,0.362422909,0.394946987,0.419676658
8/24/2017,0.71158146,0.363268156,0.441494525,0.422709141,0.440797265,0.640973556,0.162923351,0.624961762,0.872089428,0.337339226,0.988869722,0.37718033,0.361147297,0.391690827,0.4174251
8/25/2017,0.700998605,0.373812849,0.444613279,0.431474061,0.442976302,0.655781786,0.166131907,0.614561028,0.872415072,0.355819172,0.98735009,0.386781867,0.360122146,0.394311183,0.420633915
8/28/2017,0.707765244,0.333519553,0.439935192,0.405577669,0.44259696,0.655781786,0.101841949,0.647751606,0.866733795,0.366389006,0.990635781,0.414306197,0.363253464,0.395075401,0.421341218
8/29/2017,0.692399509,0.329539106,0.433697945,0.402988008,0.446698016,0.645786519,0.100415924,0.655246253,0.874712955,0.34408478,0.989732216,0.419747109,0.366653277,0.396398437,0.421718486
2/20/2019,0.716809845,0.309776536,0.334093159,0.611752907,0.741061244,0.654476229,0.51788473,0.699143469,0.94304226,0.426107164,0.935354033,0.468074965,0.58054643,0.613729651,0.645516441
8/30/2017,0.705781484,0.32849162,0.431358902,0.393426256,0.448646046,0.642454538,0.097563874,0.656928724,0.881660762,0.386743865,0.989691145,0.411745827,0.378620098,0.40364926,0.430835552
8/31/2017,0.715868399,0.344972067,0.434477655,0.418725078,0.452653602,0.661334782,0.128579917,0.638421536,0.879751955,0.403712034,0.988294726,0.424707863,0.389493323,0.412678921,0.440984909
9/5/2017,0.694013416,0.341759777,0.422002989,0.447211131,0.438631163,0.648007495,0.134046346,0.643927807,0.877146539,0.381829962,0.988869722,0.461513758,0.379928084,0.403816247,0.432589539
9/6/2017,0.678218987,0.31222067,0.420443655,0.457171289,0.442542267,0.663185502,0.137254902,0.672223922,0.876069952,0.34754069,0.988746509,0.453032516,0.383124327,0.408754973,0.437063625
9/7/2017,0.674512045,0.291201117,0.414985946,0.455776867,0.44089653,0.683547008,0.152703506,0.693331294,0.880213299,0.378732221,0.985953672,0.47095531,0.383945908,0.408472428,0.435838701
9/8/2017,0.674932334,0.218645251,0.431358902,0.423705157,0.441833074,0.683917422,0.147237077,0.746099725,0.881660762,0.37771716,0.987267948,0.472395579,0.377157103,0.406115331,0.433329561
2/19/2019,0.701191937,0.334497207,0.32691517,0.595219084,0.736517435,0.647534207,0.515864528,0.674671153,0.927871016,0.413341794,0.931739773,0.462954028,0.580132076,0.610557064,0.64280446
9/11/2017,0.674890305,0.240223464,0.430579192,0.435458144,0.460519676,0.703537978,0.132739156,0.722239217,0.8795348,0.363344676,0.980942993,0.448391735,0.390141862,0.42325019,0.450567318
9/12/2017,0.680925643,0.267108939,0.454748902,0.438645395,0.464946224,0.711312588,0.151396316,0.700520037,0.8743692,0.399508807,0.976794809,0.443590966,0.39410919,0.42862559,0.456868582
9/13/2017,0.676445371,0.269553073,0.452409945,0.459960114,0.467776807,0.697614447,0.139393939,0.69531967,0.869710177,0.428857738,0.979094792,0.436229825,0.395174018,0.429839496,0.457538735
9/14/2017,0.668535548,0.293296089,0.451630322,0.4717131,0.471037911,0.702057355,0.173975045,0.675435913,0.878168792,0.431982344,0.972934122,0.438310042,0.38956898,0.428073358,0.456034088
9/15/2017,0.658961384,0.264664804,0.454748902,0.4717131,0.475706995,0.70427833,0.175163399,0.700520037,0.87506581,0.419617552,0.979628717,0.431429056,0.393062485,0.431033959,0.458713965
9/18/2017,0.686103593,0.267458101,0.454748902,0.472111527,0.480242931,0.707610471,0.161972668,0.704802692,0.876920372,0.470811434,0.974412683,0.408865483,0.394174114,0.433371772,0.46015108
9/19/2017,0.672738429,0.273812849,0.457867569,0.46354579,0.483082934,0.719456616,0.146761735,0.700214133,0.875943264,0.480104603,0.973632331,0.4087053,0.395377588,0.435157038,0.463989825
9/20/2017,0.666114688,0.270181564,0.451630322,0.482071685,0.486091237,0.71390366,0.128223411,0.690578158,0.878023993,0.48517863,0.974987679,0.417986865,0.394426334,0.436178243,0.465677633
2/15/2019,0.684329977,0.347765363,0.318142005,0.585258926,0.735936471,0.638278216,0.518954248,0.664117467,0.937116707,0.407680575,0.928864794,0.42774839,0.577544872,0.607885435,0.639142725
9/21/2017,0.662542239,0.298184358,0.470342235,0.484860509,0.482250013,0.7087206,0.182055853,0.6589171,0.885758875,0.510495033,0.970141285,0.383741342,0.388417675,0.431271661,0.461399991
9/22/2017,0.667947145,0.289944134,0.472681105,0.487051764,0.481556005,0.71649501,0.141414141,0.67054145,0.873319736,0.510334909,0.974207327,0.388062151,0.389179787,0.432311995,0.462607326
9/25/2017,0.664299043,0.273882682,0.459426815,0.518127478,0.477704657,0.702057355,0.166013072,0.690884062,0.882827815,0.517278509,0.975726959,0.409665611,0.379030845,0.428741148,0.459810344
9/26/2017,0.661046013,0.296787709,0.456308235,0.511354571,0.476857394,0.696504199,0.190730838,0.671765066,0.001166583,0.478395635,0.974248398,0.393983021,0.38075512,0.428856863,0.460451591
9/27/2017,0.681312308,0.333030726,0.462545482,0.516533813,0.480916832,0.698355078,0.206892454,0.640409911,0.87898299,0.487048202,0.971085921,0.372219573,0.393925414,0.435407597,0.46975317
9/28/2017,0.673738715,0.358030726,0.471121859,0.504980069,0.483831495,0.705018642,0.211764706,0.609819517,0.880403331,0.49463235,0.971866272,0.375580073,0.393959724,0.43734715,0.471587728
2/14/2019,0.695610511,0.355446927,0.306976378,0.561752952,0.703984006,0.603182508,0.53107546,0.655858061,0.935307377,0.416979032,0.925209463,0.41446638,0.569354389,0.588701893,0.619553895
9/29/2017,0.667661349,0.350628492,0.471901655,0.507171244,0.485551329,0.71982731,0.193820559,0.620373203,0.885795097,0.482187709,0.9739609,0.369179048,0.401618672,0.443319937,0.477222651
10/2/2017,0.703125263,0.356075419,0.463325192,0.485458179,0.496530173,0.717605578,0.180867499,0.620985011,0.884076235,0.492228996,0.973919829,0.355096714,0.405359029,0.449588127,0.484964229
10/3/2017,0.68965923,0.374860335,0.465664235,0.482270848,0.502582211,0.726120659,0.208080808,0.601866014,0.886202196,0.482882043,0.973098406,0.353176485,0.408059719,0.453094688,0.489306819
10/4/2017,0.681732596,0.375698324,0.458647279,0.473505949,0.504019859,0.721307695,0.199049317,0.598654023,0.886419351,0.485659482,0.974001971,0.356696971,0.408585799,0.455124085,0.48959835
10/5/2017,0.702906713,0.374511173,0.446952235,0.489641425,0.512208473,0.71982731,0.193582888,0.592688896,0.88274636,0.485125273,0.971701988,0.350616114,0.417725776,0.464327318,0.499514606
10/6/2017,0.727661685,0.391550279,0.443053945,0.45976095,0.512084602,0.717975674,0.209269162,0.58137045,0.881136074,0.475511428,0.969730573,0.353336472,0.418594248,0.462567609,0.497096247
10/9/2017,0.72788864,0.39476257,0.438375945,0.465537862,0.511177584,0.718716305,0.187284611,0.574028755,0.878639235,0.46509643,0.971743059,0.369659203,0.416711445,0.459613279,0.493816824
2/13/2019,0.688558075,0.333798883,0.310964188,0.55159363,0.71146202,0.602411199,0.503267974,0.678494953,0.937424328,0.41318167,0.929932643,0.416066636,0.568170622,0.593390217,0.623034807
10/10/2017,0.725694736,0.383519553,0.453189569,0.492231007,0.516188611,0.742779768,0.196316102,0.583817681,0.883379625,0.474336617,0.971619846,0.383741342,0.41806632,0.463408814,0.497880922
10/11/2017,0.71840694,0.332192737,0.451630322,0.499800747,0.519227284,0.749073236,0.188235294,0.629703273,0.885360876,0.486513993,0.974782323,0.376060229,0.421003042,0.466363143,0.500448614
10/12/2017,0.737580485,0.31452514,0.456308235,0.485856505,0.516932251,0.746851463,0.171004159,0.645457326,0.886437374,0.496555333,0.976219813,0.388062151,0.418833799,0.463595086,0.497754961
10/13/2017,0.751046517,0.305167598,0.456308235,0.502788834,0.519143064,0.760179189,0.200950683,0.6589171,0.891521607,0.494472226,0.979176934,0.401184174,0.421408423,0.465033679,0.498925147
10/16/2017,0.754366794,0.292039106,0.446952235,0.511155328,0.525279322,0.758327991,0.222816399,0.67054145,0.891829228,0.486674117,0.97901265,0.398623802,0.424687537,0.467904437,0.500958241
10/17/2017,0.759385034,0.310055866,0.450070902,0.511354571,0.528193281,0.751664307,0.220558526,0.655705109,0.888409614,0.490306067,0.976918022,0.371579433,0.424626307,0.469009214,0.501021836
2/12/2019,0.651892137,0.36452514,0.313356823,0.535657297,0.70300275,0.602025604,0.512893642,0.648210462,0.931733952,0.394488137,0.925948743,0.413506069,0.567132889,0.588059661,0.617616009
10/19/2017,0.764327623,0.335893855,0.455528525,0.499601584,0.540114435,0.754996129,0.197504456,0.628632609,0.884193823,0.50894619,0.974905536,0.377820471,0.421276903,0.470768923,0.502827487
10/20/2017,0.769219777,0.337988827,0.468782988,0.503187241,0.552035027,0.751664307,0.163517528,0.619149587,0.886048386,0.495486861,0.97465911,0.362618036,0.425597356,0.479188496,0.511004886
10/23/2017,0.776843804,0.383310056,0.465664235,0.511752997,0.548099459,0.74611159,0.188829471,0.58060569,0.887522972,0.528868265,0.969443075,0.363097996,0.417990663,0.472618475,0.504546785
10/24/2017,0.764125885,0.370321229,0.473460815,0.523107557,0.560178929,0.750183923,0.19845514,0.591159376,0.885324654,0.506366795,0.975357319,0.358777382,0.420080643,0.475283676,0.506098053
10/25/2017,0.771867592,0.381284916,0.478918439,0.517330646,0.552094782,0.740188059,0.185620915,0.581676354,0.884311412,0.525022834,0.972235913,0.359417523,0.413857594,0.467589749,0.497410535
10/26/2017,0.782265521,0.354748603,0.401731656,0.526493971,0.5572346,0.739817524,0.167201426,0.605536861,0.886500718,0.522138627,0.975685888,0.344855231,0.412574768,0.469677003,0.50022892
10/27/2017,0.80764252,0.414804469,0.414985946,0.55159363,0.559633959,0.745741374,0.235175282,0.546803304,0.897628094,0.51535558,0.967553803,0.348375716,0.438607363,0.482952043,0.514003355
2/11/2019,0.656195888,0.330307263,0.306976378,0.521912319,0.676176463,0.574257593,0.511229947,0.678189049,0.918616314,0.385996122,0.928823723,0.409985584,0.547905199,0.565626544,0.595033015
10/30/2017,0.798841686,0.400837989,0.418104612,0.55657371,0.553482656,0.751664307,0.268568033,0.563933925,0.889350412,0.507824788,0.970634138,0.357337113,0.438193009,0.477660059,0.506800312
10/31/2017,0.797252997,0.363128492,0.432138699,0.561155362,0.555534309,0.762400324,0.26892454,0.594524319,0.887866815,0.497035758,0.975562675,0.345975332,0.443365658,0.479220639,0.510403986
11/1/2017,0.811988299,0.375,0.420443655,0.559561697,0.559693012,0.764991714,0.25597148,0.583970633,0.885623176,0.516263447,0.972194841,0.357337113,0.441358549,0.481853852,0.512738699
11/2/2017,0.802649496,0.365851955,0.422002989,0.564342613,0.565542021,0.772766443,0.282352941,0.592535944,0.889630911,0.541206192,0.973714473,0.358617395,0.441072108,0.48216854,0.511432465
11/3/2017,0.80417094,0.352653631,0.411087656,0.586254922,0.567192679,0.76869411,0.271420083,0.607066381,0.887577304,0.540052585,0.976384097,0.345175204,0.449990481,0.487299966,0.51763483
11/6/2017,0.803784274,0.393296089,0.412647075,0.620318643,0.56785716,0.772395909,0.269637552,0.570357908,0.883506313,0.52817922,0.971291276,0.365818548,0.453954202,0.489412777,0.519237639
2/8/2019,0.65264025,0.341480447,0.313356823,0.528087637,0.680007705,0.57657176,0.494236482,0.670235546,0.931236386,0.379693499,0.928823723,0.420707222,0.546157611,0.564393353,0.592051521
11/7/2017,0.830052284,0.374301676,0.404070612,0.617330656,0.568491413,0.762770261,0.281045752,0.584582441,0.882692115,0.521284117,0.97178413,0.356696971,0.450592218,0.48909809,0.516385304
11/8/2017,0.836902981,0.379189944,0.400951946,0.609561732,0.568932619,0.771285461,0.28627451,0.580758642,0.880466587,0.518079609,0.970880565,0.369339035,0.454437087,0.491500031,0.518738837
11/9/2017,0.839138914,0.373603352,0.400951946,0.616732986,0.56163162,0.75647739,0.29483066,0.578770266,0.884112456,0.526400925,0.971168063,0.375740061,0.447397823,0.485231998,0.511716494
11/10/2017,0.835936318,0.353701117,0.400951946,0.60816733,0.558771652,0.749443172,0.28057041,0.604466198,0.885216077,0.516584175,0.968210941,0.354616754,0.447558198,0.483741976,0.511296418
11/13/2017,0.835120959,0.368086592,0.394714699,0.608565657,0.560030595,0.738707435,0.260011884,0.595900887,0.883949546,0.52203186,0.960818137,0.36245805,0.448758152,0.48537327,0.512273971
11/14/2017,0.81827581,0.376117318,0.406409742,0.587450181,0.55785451,0.736856516,0.248009507,0.585041297,0.884980899,0.513037361,0.960243141,0.369179048,0.445203419,0.481539165,0.507821779
11/15/2017,0.792730696,0.35349162,0.411867366,0.580079683,0.547906413,0.724639676,0.185977421,0.607219333,0.883081103,0.516530765,0.963159192,0.361177767,0.439499235,0.47238736,0.499210528
2/7/2019,0.651463443,0.328212291,0.314951826,0.526493971,0.684557279,0.584285092,0.483778966,0.678953809,0.927744416,0.392885937,0.934655824,0.413826237,0.544382928,0.563218175,0.590920329
11/17/2017,0.80422978,0.331005587,0.425901279,0.60438241,0.55416654,0.735745829,0.213190731,0.635974304,0.888617669,0.51252473,0.960037785,0.392062792,0.453296603,0.481526308,0.512305461
11/20/2017,0.807768606,0.343575419,0.442274235,0.595219084,0.559356131,0.741298785,0.232323232,0.626032426,0.892344905,0.466650562,0.953507475,0.358137241,0.454723528,0.483639119,0.516842528
11/21/2017,0.838693408,0.340363128,0.444613279,0.609960158,0.570910175,0.760549723,0.232442068,0.630773937,0.900812531,0.49025271,0.949523575,0.368538907,0.467654271,0.494486503,0.52676641
11/22/2017,0.844274835,0.318505587,0.447732032,0.633665295,0.566256135,0.767583065,0.250505051,0.651422453,0.903282248,0.492335763,0.952111056,0.385341598,0.468533476,0.493234183,0.526030201
11/27/2017,0.849604089,0.270251397,0.441494525,0.635458144,0.570186641,0.77313638,0.164349376,0.688130927,0.887477738,0.486727527,0.950386069,0.388862279,0.470544192,0.496021369,0.527566216
11/28/2017,0.854639141,0.26801676,0.447732032,0.633067726,0.5886106,0.787944451,0.184551396,0.687060263,0.896678196,0.468466777,0.949728931,0.390302353,0.476641087,0.512475425,0.544163587
11/29/2017,0.851814804,0.263268156,0.471901655,0.619322647,0.596095083,0.777578331,0.224123589,0.694096054,0.906330985,0.490893686,0.948086085,0.370139164,0.460791657,0.511852479,0.543780045
11/30/2017,0.847233663,0.269553073,0.471901655,0.621314739,0.619971275,0.780170319,0.21426025,0.691189966,0.892091528,0.499353923,0.943403976,0.355896842,0.469724457,0.525666894,0.556580864
12/1/2017,0.860682884,0.282402235,0.464884525,0.640438223,0.617037069,0.769804518,0.176351753,0.682624656,0.888653802,0.517117957,0.941637917,0.364858435,0.464971528,0.522224462,0.553723363
12/4/2017,0.851377705,0.284217877,0.474240525,0.622709141,0.621245544,0.760549723,0.195246583,0.680177424,0.89618063,0.528227289,0.940939708,0.357657281,0.451959762,0.520439038,0.551146814
12/5/2017,0.851033068,0.268854749,0.460986235,0.625697149,0.613369346,0.754996129,0.204278075,0.700978893,0.893638558,0.520216072,0.935066535,0.33733391,0.449588708,0.514100291,0.543932453
12/6/2017,0.816695526,0.268854749,0.455528525,0.592629423,0.610509237,0.749813707,0.22745098,0.697613949,0.906150052,0.51898753,0.93523082,0.339254334,0.45214169,0.51390759,0.542349695
2/4/2019,0.637946976,0.292597765,0.327712715,0.564741019,0.689584896,0.610124651,0.452881759,0.710767819,0.933461914,0.388292709,0.941966486,0.421667533,0.555047129,0.575305023,0.603150632
12/7/2017,0.809071499,0.281424581,0.466443859,0.607171254,0.615589439,0.75647739,0.235412953,0.684765983,0.8947784,0.506809726,0.937448661,0.318451002,0.45871065,0.518859173,0.549521248
12/8/2017,0.839752534,0.301885475,0.484376235,0.620517906,0.624060942,0.770174455,0.24040404,0.66121138,0.894262723,0.531421168,0.93884508,0.311089666,0.4636185,0.528184393,0.558047624
12/11/2017,0.869853572,0.307960894,0.489054148,0.633067726,0.628154827,0.776838179,0.235888295,0.652034261,0.889757511,0.542189048,0.935477247,0.308689282,0.46992442,0.533636935,0.562936129
12/12/2017,0.874132105,0.29972067,0.495291482,0.616135397,0.636704927,0.780170319,0.238383838,0.661517284,0.894434645,0.547241497,0.935682602,0.300368028,0.467625416,0.536283006,0.564545333
12/13/2017,0.876847166,0.309427374,0.504647568,0.605378406,0.642509225,0.790165267,0.254307784,0.654634445,0.896171619,0.5444107,0.935271891,0.311409834,0.470054093,0.535473788,0.564984353
12/14/2017,0.849116554,0.273044693,0.508545858,0.614143405,0.636982755,0.775727731,0.221271539,0.686295503,0.890924564,0.531485581,0.942623624,0.324852027,0.46658223,0.528511938,0.557192342
2/1/2019,0.641410151,0.261173184,0.324522536,0.578685181,0.676952582,0.601254255,0.480689245,0.740440502,0.927871016,0.378892399,0.946155742,0.425828159,0.53997239,0.563526433,0.590169605
12/15/2017,0.833280097,0.265851955,0.498410062,0.619322647,0.647282776,0.774987578,0.268568033,0.698225757,0.902359472,0.519468329,0.942582553,0.325652155,0.481004823,0.543797088,0.571755389
12/18/2017,0.831498075,0.284916201,0.510884815,0.616533823,0.657394112,0.805714446,0.270825906,0.680330376,0.900694942,0.522138627,0.938105799,0.338294023,0.491487008,0.553013022,0.580414615
12/19/2017,0.82279811,0.278701117,0.510884815,0.622509898,0.654698224,0.796099157,0.248009507,0.691037014,0.897962837,0.518480186,0.940036143,0.335893639,0.485918039,0.547432064,0.5772737
12/20/2017,0.814728578,0.27297486,0.510105192,0.635059718,0.652675395,0.791609435,0.219370172,0.702661364,0.895583587,0.538300782,0.940611138,0.344535063,0.485397326,0.546006328,0.576422846
12/21/2017,0.804355866,0.244413408,0.515562815,0.640438223,0.656680701,0.800962999,0.217706477,0.731110431,0.89716675,0.561929422,0.941843273,0.346455487,0.486190052,0.549423046,0.580722506
12/22/2017,0.807028899,0.251396648,0.510884815,0.642629458,0.654648592,0.807697244,0.225311943,0.720709697,0.898786047,0.560412304,0.942171842,0.359417523,0.485217157,0.548633113,0.579975595
12/26/2017,0.800682548,0.24650838,0.507766062,0.672509933,0.654083516,0.806948883,0.216161616,0.719180177,0.897411027,0.562308367,0.944512896,0.373339676,0.480945353,0.546809118,0.579051673
1/31/2019,0.642662609,0.266759777,0.331700439,0.549402376,0.672329473,0.602025604,0.45181224,0.730498623,0.947366539,0.382364171,0.943773616,0.43030876,0.543192034,0.561965854,0.588010057
12/27/2017,0.812038734,0.247067039,0.508545858,0.665936189,0.656105642,0.811812726,0.230897207,0.717650658,0.898758924,0.559445738,0.945087892,0.377980458,0.481502048,0.548170725,0.579959849
12/28/2017,0.818284216,0.221368715,0.517122148,0.669920272,0.660655919,0.813309207,0.222341058,0.741358214,0.90066782,0.572130832,0.947634303,0.389342239,0.483451534,0.551330456,0.5835094
12/29/2017,0.821495217,0.207402235,0.514783105,0.681474016,0.652140548,0.815179569,0.208793821,0.76124197,0.902784682,0.565507962,0.944225398,0.408865483,0.47502502,0.542384209,0.575524757
1/2/2018,0.844510196,0.201117318,0.524918728,0.68047802,0.659684084,0.83463446,0.168508616,0.761700826,0.902142406,0.563050823,0.943650402,0.420707222,0.493674286,0.556641726,0.587932562
1/3/2018,0.873072979,0.146368715,0.521800062,0.705577659,0.666787115,0.847354828,0.183244207,0.819975528,0.905878653,0.5697059,0.938516511,0.424707863,0.504237582,0.567720227,0.599893843
1/4/2018,0.904073433,0.156005587,0.526478148,0.713147319,0.677761742,0.876536926,0.208437314,0.812786785,0.902929482,0.580676258,0.937571874,0.4298288,0.506468143,0.574739777,0.60569569
1/5/2018,0.894230284,0.130586592,0.504647568,0.701792759,0.693652207,0.891502135,0.190493167,0.835423677,0.900640609,0.598461924,0.935312962,0.431269071,0.517035046,0.587044884,0.616234248
1/30/2019,0.62938991,0.307122905,0.341270976,0.558167295,0.673422929,0.60086866,0.454783125,0.702049556,0.94107912,0.382257404,0.943157549,0.414626365,0.525416518,0.547162377,0.57221003
1/8/2018,0.913336584,0.128701117,0.510105192,0.707569671,0.692725786,0.890754054,0.212002377,0.840471092,0.902006706,0.615126134,0.933998686,0.428548518,0.520787983,0.589973499,0.620200062
1/9/2018,0.92381857,0.164106145,0.515562815,0.73207164,0.70012619,0.893746976,0.220796197,0.80544509,0.899102679,0.596699546,0.928782652,0.41750671,0.52190322,0.59227274,0.62274635
1/10/2018,0.92028815,0.195530726,0.511664438,0.744223053,0.698926158,0.888509213,0.224717766,0.777301927,0.895511231,0.56588162,0.928289798,0.426628287,0.520099681,0.590307472,0.620424308
1/11/2018,0.913756872,0.175977654,0.497630525,0.748804706,0.713726825,0.907215425,0.220320856,0.795197308,0.90108393,0.522779604,0.929029078,0.431749031,0.53058732,0.602721866,0.635666857
1/12/2018,0.920380613,0.14797486,0.503088062,0.758764944,0.730173087,0.93452744,0.192513369,0.825940655,0.890562698,0.531485581,0.925414818,0.452232388,0.539466105,0.614718713,0.646283526
1/16/2018,0.9453037,0.09825419,0.519461105,0.747410304,0.729429448,0.93190812,0.095662507,0.874579382,0.897492394,0.525877291,0.922005914,0.455432901,0.532733162,0.608411952,0.637759118
1/17/2018,0.938326917,0.084567039,0.526478148,0.7521912,0.752666467,0.946124969,0.106833036,0.889415723,0.895999697,0.52614461,0.928905865,0.459593529,0.546171951,0.625199983,0.654438906
1/29/2019,0.64057798,0.313547486,0.339675973,0.539840624,0.642115542,0.574643507,0.454783125,0.69149587,0.939070835,0.372429598,0.943855758,0.411905813,0.497528128,0.520798726,0.546719963
1/18/2018,0.921011045,0.120810056,0.528037481,0.751792794,0.74562319,0.942758125,0.128579917,0.845977363,0.899573123,0.547829116,0.923320191,0.440390453,0.545770177,0.622290653,0.650509503
1/19/2018,0.945429787,0.087639665,0.533495018,0.74023897,0.749504064,0.958096937,0.124064171,0.878250229,0.900703953,0.548961521,0.925907672,0.449832004,0.553036413,0.630170851,0.66105372
1/22/2018,0.961459577,0.083310056,0.580274931,0.742629468,0.759789604,0.972314702,0.114557338,0.883144693,0.899844522,0.537360708,0.921800559,0.448231747,0.565945515,0.644730198,0.676199338
1/23/2018,0.98049863,0.076117318,0.580274931,0.762151358,0.759516838,0.981293788,0.119667261,0.888498012,0.914111101,0.552048206,0.921348776,0.455912861,0.5753612,0.64868629,0.68125735
1/24/2018,0.994922919,0.057960894,0.589630931,0.784860519,0.762490553,0.986157351,0.102792632,0.909452432,0.91184944,0.526411554,0.921677345,0.488238155,0.567212153,0.647665242,0.678843911
1/25/2018,0.964141015,0.005865922,0.589630931,0.782868508,0.772617073,0.975307306,0.096019014,0.961609055,0.919177224,0.520963816,0.9240184,0.498639821,0.566509511,0.648763433,0.679862304
1/26/2018,0.959534657,0.018854749,0.593529308,0.795418247,0.78873672,1,0.085561497,0.945243194,0.923338681,0.529188994,0.91354526,0.481356976,0.58355529,0.670355345,0.699371177
1/28/2019,0.650505186,0.313268156,0.340473518,0.513545825,0.638390875,0.569244183,0.466785502,0.694707862,0.921800751,0.378572097,0.947716445,0.402624443,0.507868061,0.523271382,0.549699489
1/30/2018,0.944068053,0.013687151,0.552986815,0.762748948,0.749876236,0.95098913,0.09506833,0.951055369,0.921981684,0.499540966,0.91317562,0.455432901,0.564945611,0.637961049,0.667518709
1/31/2018,0.931669553,0.025,0.551427395,0.767330681,0.755095353,0.947247847,0.071657754,0.94340777,0.924876611,0.487208326,0.917816658,0.461193785,0.566567134,0.638847411,0.666425405
2/1/2018,0.942798783,0.023114525,0.550647685,0.788645419,0.75778196,0.955104333,0.065478313,0.947384521,0.92234355,0.506372083,0.918309512,0.469675222,0.561951179,0.637672075,0.665857964
2/2/2018,0.928164349,0.001815642,0.520240728,0.781673189,0.709856074,0.89898474,0.03161022,0.967574182,0.924605212,0.526251377,0.921061278,0.452712348,0.535842928,0.599234433,0.62730679
2/5/2018,0.888749727,0.088826816,0.485155858,0.755776877,0.625255209,0.785249111,0,0.882532885,0.920896086,0.509693933,0.906604239,0.451592247,0.486581005,0.526540241,0.556418984
2/6/2018,0.824403611,0.099092179,0.499189772,0.740637376,0.666073704,0.836504823,0.03755199,0.870296727,0.927409672,0.466378383,0.907713159,0.44055044,0.513309116,0.556211324,0.584132318
2/7/2018,0.805398181,0.074581006,0.492952525,0.708764909,0.664675707,0.808445325,0.049316696,0.893851331,0.929580867,0.499866554,0.915516675,0.417346724,0.501796325,0.547554051,0.577457599
2/8/2018,0.832405897,0.116620112,0.498410062,0.696015927,0.590320311,0.739979563,0.077124183,0.847965739,0.92541941,0.461037465,0.907795301,0.425828159,0.452282271,0.482907043,0.514303744
2/9/2018,0.799909218,0.162150838,0.503088062,0.657171289,0.614107924,0.75082929,0.051693405,0.810033649,0.923791013,0.41371588,0.907631017,0.419747109,0.469818149,0.507665115,0.535545939
2/12/2018,0.806415278,0.13575419,0.506986612,0.658964118,0.643649501,0.790112993,0.076767677,0.833129397,0.914020635,0.437109781,0.92040414,0.437509913,0.489180878,0.531074436,0.558673618
2/13/2018,0.831708219,0.10202514,0.510884815,0.656972046,0.646469961,0.782256189,0.073083779,0.864484552,0.931932995,0.448699538,0.919254148,0.443750953,0.494865179,0.535531488,0.563784523
